"Timestamp","StartedLevel","EndLevel","TimeRemainingOnEnd","JumpPressed","AKeyPressed","DKeyPressed","MKeyPressed","PercentageLevelCompleted","BoosterCollected","SpikeTouched","PoisonCollected","MainButtonPress","PauseButtonPress","ResumeButtonPress","QuitButtonPress","RestartButtonPress","InversionCollected"
"2022/10/22 1:45:27 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:45:28 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:45:29 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:45:30 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:45:32 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:45:34 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:45:34 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:45:35 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:45:36 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:45:37 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:45:38 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:45:41 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:45:42 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:45:42 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:45:43 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:45:44 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:45:44 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:45:45 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:45:45 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:45:45 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:45:46 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:45:47 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:45:47 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:45:50 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:45:51 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:45:52 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:45:52 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:45:53 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:45:53 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:45:55 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:45:57 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:45:57 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:45:58 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:45:59 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:45:59 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:46:00 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:46:00 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:46:01 AM MDT","","","","","","","","Level1_0.2452087","","","","","","","","",""
"2022/10/22 1:46:04 AM MDT","Level1","","","","","","","","","","","","","","","",""
"2022/10/22 1:46:09 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:46:10 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:46:10 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:46:11 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:46:11 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:46:13 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:46:16 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:46:17 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:46:18 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:46:18 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:46:24 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:46:24 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:46:25 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:46:37 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:46:38 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:46:39 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:46:39 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:46:43 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:46:43 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:46:45 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:46:45 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:46:47 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:46:47 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:46:48 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:46:48 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:46:54 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:47:00 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:47:01 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:47:01 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:47:02 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:04 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:47:04 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:47:04 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:05 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:05 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:06 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:06 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:06 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:07 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:47:07 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:07 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:47:08 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:47:08 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:47:09 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:10 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:10 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:47:11 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:47:11 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:47:11 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:47:11 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:47:12 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:47:12 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:47:13 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:14 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:15 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:15 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:15 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:16 AM MDT","","","","","","","","","","","","","","","","","Level1"
"2022/10/22 1:47:16 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:17 AM MDT","","","","","","","","","","Level1","","","","","","",""
"2022/10/22 1:47:18 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:47:18 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:47:19 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:19 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:20 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:20 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:22 AM MDT","","","","","","","","","","","","","","","","","Level1"
"2022/10/22 1:47:23 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:23 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:24 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:26 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:26 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:26 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:47:27 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:29 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:29 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:47:31 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:31 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:47:31 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:33 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:33 AM MDT","","","","","","","","Level1_0.06270075","","","","","","","","",""
"2022/10/22 1:47:37 AM MDT","Level1","","","","","","","","","","","","","","","",""
"2022/10/22 1:47:41 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:47:42 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:47:42 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:47:43 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:44 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:47:45 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:47:45 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:47:49 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:47:50 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:47:50 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:47:51 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:47:51 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:47:51 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:52 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:52 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:53 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:47:54 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:47:55 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:56 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:47:57 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:47:57 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:47:57 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:47:58 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:47:59 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:48:00 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:48:00 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:48:02 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:48:03 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:48:03 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:48:03 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:48:04 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:48:05 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:48:05 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:48:07 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:48:08 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:48:09 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:48:09 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:48:10 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:48:10 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:48:11 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:48:11 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:48:12 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:48:12 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:48:13 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:48:14 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:48:16 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:48:16 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:48:17 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:48:19 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:48:19 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:48:20 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:48:21 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:48:22 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:48:22 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:48:24 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:48:24 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:48:24 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:48:24 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:48:25 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:48:25 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:48:26 AM MDT","","","","Level1","","","","","","","","","","","","",""
"2022/10/22 1:48:26 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:48:28 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:48:28 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:48:28 AM MDT","","","","","","","","","","","","","","","","","Level1"
"2022/10/22 1:48:29 AM MDT","","","","","","Level1","","","","","","","","","","",""
"2022/10/22 1:48:30 AM MDT","","","","","Level1","","","","","","","","","","","",""
"2022/10/22 1:48:30 AM MDT","","","","","Level1","","","","","","","","","","","",""
